Transaction ID,Timestamp,Register,SKU,Item Name,Department,Qty,Unit Price,Line Total
T260612-0042,6/12/2026 10:51:43 AM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260612-0043,6/12/2026 10:56:27 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260612-0044,6/12/2026 11:03:50 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260612-0045,6/12/2026 11:18:34 AM,REG2,AP-TOTE-01,Canvas Beach Tote,Apparel,1,30.00,30.00
T260612-0046,6/12/2026 11:28:40 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260612-0047,6/12/2026 11:42:13 AM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260612-0047,6/12/2026 11:42:13 AM,REG1,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T260612-0048,6/12/2026 11:45:45 AM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260612-0049,6/12/2026 11:52:49 AM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,1,24.00,24.00
T260612-0049,6/12/2026 11:52:49 AM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T260612-0050,6/12/2026 11:57:29 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260612-0051,6/12/2026 12:07:01 PM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,1,24.00,24.00
T260612-0051,6/12/2026 12:07:01 PM,REG1,HG-BEADS-01,Mardi Gras Bead Garland,Home & Gifts,1,16.00,16.00
T260612-0052,6/12/2026 12:10:45 PM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,2,5.25,10.50
T260612-0053,6/12/2026 12:11:45 PM,REG2,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260612-0054,6/12/2026 12:14:21 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260612-0054,6/12/2026 12:14:21 PM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260612-0054,6/12/2026 12:14:21 PM,REG2,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260612-0055,6/12/2026 12:20:30 PM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260612-0056,6/12/2026 12:26:31 PM,REG2,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T260612-0057,6/12/2026 12:32:20 PM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260612-0057,6/12/2026 12:32:20 PM,REG1,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T260612-0057,6/12/2026 12:32:20 PM,REG1,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T260612-0058,6/12/2026 12:32:59 PM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260612-0058,6/12/2026 12:32:59 PM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260612-0059,6/12/2026 12:45:24 PM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260612-0059,6/12/2026 12:45:24 PM,REG2,AP-KREWE-01,Krewe Tee,Apparel,1,28.00,28.00
T260612-0059,6/12/2026 12:45:24 PM,REG2,AP-KIDS-01,Kids Crab Tee,Apparel,2,20.00,40.00
T260612-0059,6/12/2026 12:45:24 PM,REG2,AP-TEE-01,Bayside Logo Tee,Apparel,2,26.00,52.00
T260612-0060,6/12/2026 12:47:06 PM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,3,20.00,60.00
T260612-0060,6/12/2026 12:47:06 PM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T260612-0060,6/12/2026 12:47:06 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260612-0060,6/12/2026 12:47:06 PM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T260612-0061,6/12/2026 12:47:54 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,2,5.25,10.50
T260612-0061,6/12/2026 12:47:54 PM,REG1,HG-PRINT-01,Marsh at Dusk Art Print,Home & Gifts,1,35.00,35.00
T260612-0062,6/12/2026 12:53:43 PM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260612-0063,6/12/2026 12:57:48 PM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,2,4.75,9.50
T260612-0064,6/12/2026 12:59:06 PM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260612-0065,6/12/2026 1:07:29 PM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T260612-0065,6/12/2026 1:07:29 PM,REG1,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260612-0066,6/12/2026 1:18:06 PM,REG2,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260612-0067,6/12/2026 1:37:07 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260612-0067,6/12/2026 1:37:07 PM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260612-0068,6/12/2026 1:47:33 PM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260612-0069,6/12/2026 1:54:24 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260612-0069,6/12/2026 1:54:24 PM,REG2,AP-TOTE-01,Canvas Beach Tote,Apparel,2,30.00,60.00
T260612-0070,6/12/2026 1:59:22 PM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260612-0070,6/12/2026 1:59:22 PM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,1,24.00,24.00
T260612-0071,6/12/2026 2:00:18 PM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260612-0071,6/12/2026 2:00:18 PM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T260612-0072,6/12/2026 2:00:44 PM,REG2,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T260612-0073,6/12/2026 2:07:58 PM,REG2,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260612-0074,6/12/2026 2:13:02 PM,REG2,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260612-0074,6/12/2026 2:13:02 PM,REG2,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T260612-0074,6/12/2026 2:13:02 PM,REG2,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,2,24.00,48.00
T260612-0075,6/12/2026 2:17:11 PM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260612-0075,6/12/2026 2:17:11 PM,REG1,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T260612-0076,6/12/2026 2:17:22 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T260612-0076,6/12/2026 2:17:22 PM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T260612-0077,6/12/2026 2:24:04 PM,REG2,HG-PRINT-01,Marsh at Dusk Art Print,Home & Gifts,1,35.00,35.00
T260612-0078,6/12/2026 2:29:07 PM,REG2,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260612-0078,6/12/2026 2:29:07 PM,REG2,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T260612-0079,6/12/2026 2:34:21 PM,REG1,AP-TOTE-01,Canvas Beach Tote,Apparel,1,30.00,30.00
T260612-0079,6/12/2026 2:34:21 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260612-0080,6/12/2026 2:42:18 PM,REG2,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,2,7.50,15.00
T260612-0081,6/12/2026 2:43:04 PM,REG1,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260612-0081,6/12/2026 2:43:04 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T260612-0082,6/12/2026 2:54:22 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260612-0082,6/12/2026 2:54:22 PM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T260612-0083,6/12/2026 2:56:58 PM,REG1,AP-HOOD-01,Eastern Shore Hoodie,Apparel,1,48.00,48.00
T260612-0083,6/12/2026 2:56:58 PM,REG1,AP-KREWE-01,Krewe Tee,Apparel,3,28.00,84.00
T260612-0084,6/12/2026 3:11:50 PM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260612-0084,6/12/2026 3:11:50 PM,REG2,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,2,28.00,56.00
T260612-0085,6/12/2026 3:25:33 PM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260612-0085,6/12/2026 3:25:33 PM,REG2,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T260612-0086,6/12/2026 3:27:21 PM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260612-0086,6/12/2026 3:27:21 PM,REG2,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260612-0087,6/12/2026 3:37:45 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260612-0087,6/12/2026 3:37:45 PM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260612-0088,6/12/2026 3:40:21 PM,REG2,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T260612-0089,6/12/2026 3:54:59 PM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,2,4.75,9.50
T260612-0090,6/12/2026 4:14:34 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T260612-0090,6/12/2026 4:14:34 PM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T260612-0090,6/12/2026 4:14:34 PM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260612-0091,6/12/2026 4:17:54 PM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260612-0092,6/12/2026 4:25:04 PM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T260612-0092,6/12/2026 4:25:04 PM,REG1,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T260612-0093,6/12/2026 4:30:25 PM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,2,4.75,9.50
T260612-0093,6/12/2026 4:30:25 PM,REG2,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260612-0094,6/12/2026 4:34:10 PM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260612-0095,6/12/2026 4:41:21 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260612-0095,6/12/2026 4:41:21 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260612-0095,6/12/2026 4:41:21 PM,REG1,HG-BEADS-01,Mardi Gras Bead Garland,Home & Gifts,2,16.00,32.00
T260612-0096,6/12/2026 4:45:14 PM,REG2,HG-BEADS-01,Mardi Gras Bead Garland,Home & Gifts,1,16.00,16.00
T260612-0097,6/12/2026 5:02:33 PM,REG1,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260612-0097,6/12/2026 5:02:33 PM,REG1,AP-TOTE-01,Canvas Beach Tote,Apparel,1,30.00,30.00
T260612-0098,6/12/2026 5:26:02 PM,REG2,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260612-0099,6/12/2026 5:44:29 PM,REG1,AP-HAT-01,Pelican Trucker Hat,Apparel,1,24.00,24.00
T260612-0100,6/12/2026 5:46:15 PM,REG1,LG-PRALN-06,Pecan Pralines (6-pack),Local Goods,1,12.00,12.00
T260612-0100,6/12/2026 5:46:15 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260612-0101,6/12/2026 5:47:36 PM,REG1,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T260612-0101,6/12/2026 5:47:36 PM,REG1,AP-HOOD-01,Eastern Shore Hoodie,Apparel,1,48.00,48.00
T260612-0101,6/12/2026 5:47:36 PM,REG1,HG-PRINT-01,Marsh at Dusk Art Print,Home & Gifts,1,35.00,35.00
T260613-0001,6/13/2026 7:05:06 AM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,2,4.50,9.00
T260613-0002,6/13/2026 7:11:28 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0002,6/13/2026 7:11:28 AM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260613-0003,6/13/2026 7:12:51 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0003,6/13/2026 7:12:51 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0004,6/13/2026 7:27:01 AM,REG2,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260613-0005,6/13/2026 7:29:20 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260613-0005,6/13/2026 7:29:20 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T260613-0006,6/13/2026 7:35:18 AM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260613-0007,6/13/2026 7:36:33 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0008,6/13/2026 7:39:03 AM,REG1,HG-PRINT-01,Marsh at Dusk Art Print,Home & Gifts,1,35.00,35.00
T260613-0009,6/13/2026 7:44:03 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0009,6/13/2026 7:44:03 AM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260613-0010,6/13/2026 7:50:13 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0011,6/13/2026 7:51:10 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260613-0011,6/13/2026 7:51:10 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0012,6/13/2026 7:56:25 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0013,6/13/2026 7:58:42 AM,REG2,HG-ORNA-01,Oyster Shell Ornament,Home & Gifts,1,18.00,18.00
T260613-0013,6/13/2026 7:58:42 AM,REG2,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T260613-0013,6/13/2026 7:58:42 AM,REG2,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260613-0014,6/13/2026 7:59:51 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260613-0014,6/13/2026 7:59:51 AM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260613-0015,6/13/2026 8:03:48 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0016,6/13/2026 8:08:53 AM,REG2,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260613-0016,6/13/2026 8:08:53 AM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260613-0017,6/13/2026 8:19:28 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0018,6/13/2026 8:23:28 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0019,6/13/2026 8:25:42 AM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0019,6/13/2026 8:25:42 AM,REG2,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,2,5.00,10.00
T260613-0020,6/13/2026 8:28:21 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260613-0021,6/13/2026 8:40:04 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T260613-0021,6/13/2026 8:40:04 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0022,6/13/2026 8:41:42 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T260613-0022,6/13/2026 8:41:42 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260613-0023,6/13/2026 8:46:46 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260613-0023,6/13/2026 8:46:46 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0024,6/13/2026 8:51:31 AM,REG2,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260613-0025,6/13/2026 8:54:30 AM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260613-0026,6/13/2026 8:55:56 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,2,4.50,9.00
T260613-0027,6/13/2026 8:56:53 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0028,6/13/2026 8:58:17 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,2,5.25,10.50
T260613-0029,6/13/2026 9:01:25 AM,REG1,LG-HONEY-01,Tupelo Honey 12 oz,Local Goods,1,14.00,14.00
T260613-0029,6/13/2026 9:01:25 AM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,1,26.00,26.00
T260613-0030,6/13/2026 9:02:18 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0031,6/13/2026 9:16:05 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0031,6/13/2026 9:16:05 AM,REG2,HG-TOWEL-01,Coastal Tea Towel,Home & Gifts,1,14.00,14.00
T260613-0032,6/13/2026 9:37:33 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0033,6/13/2026 9:41:45 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260613-0034,6/13/2026 9:48:36 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0034,6/13/2026 9:48:36 AM,REG2,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T260613-0035,6/13/2026 9:53:10 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0035,6/13/2026 9:53:10 AM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,2,9.50,19.00
T260613-0035,6/13/2026 9:53:10 AM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T260613-0036,6/13/2026 9:53:56 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0037,6/13/2026 9:56:47 AM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0037,6/13/2026 9:56:47 AM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0038,6/13/2026 10:00:39 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,2,3.75,7.50
T260613-0039,6/13/2026 10:01:13 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0039,6/13/2026 10:01:13 AM,REG1,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260613-0040,6/13/2026 10:06:54 AM,REG1,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260613-0040,6/13/2026 10:06:54 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0041,6/13/2026 10:12:35 AM,REG2,CB-BEIG-03,Beignets (3),Coffee Bar,1,4.50,4.50
T260613-0042,6/13/2026 10:16:42 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0043,6/13/2026 10:16:52 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0043,6/13/2026 10:16:52 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0044,6/13/2026 10:17:25 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0045,6/13/2026 10:19:54 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0046,6/13/2026 10:23:22 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0046,6/13/2026 10:23:22 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260613-0047,6/13/2026 10:26:40 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,2,5.25,10.50
T260613-0047,6/13/2026 10:26:40 AM,REG1,AP-TEE-01,Bayside Logo Tee,Apparel,2,26.00,52.00
T260613-0048,6/13/2026 10:32:57 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260613-0048,6/13/2026 10:32:57 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0048,6/13/2026 10:32:57 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0049,6/13/2026 10:35:48 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0049,6/13/2026 10:35:48 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0050,6/13/2026 10:38:54 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0050,6/13/2026 10:38:54 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0051,6/13/2026 10:45:02 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260613-0051,6/13/2026 10:45:02 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T260613-0052,6/13/2026 10:49:00 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0052,6/13/2026 10:49:00 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0052,6/13/2026 10:49:00 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0053,6/13/2026 10:59:06 AM,REG2,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0053,6/13/2026 10:59:06 AM,REG2,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260613-0054,6/13/2026 11:00:38 AM,REG1,LG-CNDL-01,Magnolia Bay Soy Candle,Local Goods,1,24.00,24.00
T260613-0055,6/13/2026 11:05:26 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,1,5.25,5.25
T260613-0055,6/13/2026 11:05:26 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,2,4.75,9.50
T260613-0056,6/13/2026 11:12:50 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T260613-0057,6/13/2026 11:17:13 AM,REG1,CB-MUFF-01,Praline Muffin,Coffee Bar,1,3.75,3.75
T260613-0058,6/13/2026 11:19:17 AM,REG1,AP-HOOD-01,Eastern Shore Hoodie,Apparel,1,48.00,48.00
T260613-0059,6/13/2026 11:21:31 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0059,6/13/2026 11:21:31 AM,REG1,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0060,6/13/2026 11:28:12 AM,REG2,HG-PRINT-01,Marsh at Dusk Art Print,Home & Gifts,1,35.00,35.00
T260613-0061,6/13/2026 11:38:25 AM,REG1,HG-FRAME-01,Driftwood Picture Frame,Home & Gifts,1,28.00,28.00
T260613-0061,6/13/2026 11:38:25 AM,REG1,AP-KIDS-01,Kids Crab Tee,Apparel,1,20.00,20.00
T260613-0062,6/13/2026 11:39:05 AM,REG2,CB-CHAI-12,Chai Latte 12 oz,Coffee Bar,1,5.00,5.00
T260613-0063,6/13/2026 11:48:28 AM,REG1,CB-LATTE-12,Latte 12 oz,Coffee Bar,2,5.25,10.50
T260613-0064,6/13/2026 11:50:03 AM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0065,6/13/2026 12:04:35 PM,REG1,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260613-0066,6/13/2026 12:07:59 PM,REG1,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,2,3.25,6.50
T260613-0067,6/13/2026 12:08:19 PM,REG2,CB-COLD-16,Cold Brew 16 oz,Coffee Bar,1,4.75,4.75
T260613-0068,6/13/2026 12:12:09 PM,REG2,CB-DRIP-12,"Drip Coffee, 12 oz",Coffee Bar,1,3.25,3.25
T260613-0068,6/13/2026 12:12:09 PM,REG2,LG-MARM-01,Satsuma Marmalade,Local Goods,1,9.50,9.50
T260613-0069,6/13/2026 12:17:56 PM,REG1,LG-SALT-01,Gulf Sea Salt,Local Goods,1,8.00,8.00
T260613-0069,6/13/2026 12:17:56 PM,REG1,HG-COAST-04,Pelican Coaster Set (4),Home & Gifts,1,22.00,22.00
T260613-0069,6/13/2026 12:17:56 PM,REG1,AP-TOTE-01,Canvas Beach Tote,Apparel,2,30.00,60.00
T260613-0069,6/13/2026 12:17:56 PM,REG1,LG-HOTS-01,Bayou Heat Hot Sauce,Local Goods,1,7.50,7.50
T260613-0070,6/13/2026 12:25:08 PM,REG1,HG-BEADS-01,Mardi Gras Bead Garland,Home & Gifts,1,16.00,16.00
